"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10128894","R21","AG","1","N","09/21/2021","09/30/2021","05/31/2022","866","R21AG067282","SCHOOLS OF MEDICINE","PA-19-053","1R21AG067282-01A1","NIA:234000\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","HOUSTON","UNITED STATES","NEUROLOGY","09","800771594","US","578417","UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON","TX","770305400","Autophagy, the fundamental process by which cells clear aggregated proteins and damaged organelles, is the key to maintaining neuronal homeostasis. Since many neurological disorders such Alzheimer's, Parkinson's, and Huntington's disease are caused by the accumulation of the abnormal proteins or damaged organelles, the enhancement of autophagy has been suggested as a potential therapeutic strategy. This project investigates the role of a novel neuronal autophagic pathway, the DIRAS pathway, in neuronal autophagy and in the degradation of aggregation-prone proteins.","10778746; ","TSVETKOV, ANDREY ;","WISE, BRADLEY C","09/30/2021","05/31/2023","Affect; Age; alpha synuclein; Alzheimer's Disease; Amyotrophic Lateral Sclerosis; ARHI gene; Autophagocytosis; Autophagosome; base; BCL2 gene; Behavioral; cancer cell; Cell Death; cell growth; Cells; Cessation of life; Complex; Data; Defect; disability; Disease; drug discovery; Family; Foundations; FRAP1 gene; Future; Genetic; GTP Binding; Homeostasis; Human; Human Genome; Huntington Disease; Investigation; Lead; Link; malignant breast neoplasm; Malignant neoplasm of brain; Malignant neoplasm of lung; Malignant neoplasm of ovary; Malignant neoplasm of prostate; member; misfolded protein; Molecular; motor symptom; mouse genome; mTOR Signaling Pathway; Mus; mutant; Nerve Degeneration; nervous system disorder; Neurobehavioral Manifestations; Neurodegenerative Disorders; Neuroglia; neuron loss; Neuronal Dysfunction; neuronal survival; Neurons; neurotoxic; novel; Organelles; overexpression; Parkinson Disease; Pathway interactions; Patients; Play; Process; protein aggregation; Proteins; Proto-Oncogene Proteins c-akt; Reporter; Research; Role; Symptoms; System; Therapeutic; Tumor Suppressor Proteins; ","The Role of DIRAS Proteins in Neuronal Autophagy","067282","CMND","Cellular and Molecular Biology of Neurodegeneration Study Section ","","A1","01","150000","84000","234000",""
"10248049","IK6","VA","1","N","09/14/2021","10/01/2021","09/30/2022","999","IK6HX003398","","RFA-HX-20-019","1IK6HX003398-01","","OTHERS","2021","Veterans Affairs","","BEDFORD","UNITED STATES","","06","080042336","US","481040","EDITH NOURSE  ROGERS MEMORIAL VETERANS HOSPITAL","MA","017301114","Community Living Centers (CLCs) provide care for over 40,000 vulnerable Veterans every year and serve as a safety net setting for many Veterans who cannot find care in non-VA nursing homes. This award will support Dr. Hartmann's research on measuring and improving the quality of CLC care, helping Veterans who live in CLCs have better outcomes. Dr. Hartmann's work to date with CLCs across the nation shows this is possible. CLCs that use techniques she developed have, for example, improved care and risen in their quality rankings. This award will expand this type of research, helping the VA system better provide high-quality Veteran care.","8238316; ","HARTMANN, CHRISTINE W;","","10/01/2021","09/30/2026","Address; Adopted; Adoption; American; Applications Grants; Area; Attention; Award; base; care outcomes; career; career development; Caring; Certification; Clinical; clinical care; clinical center; clinical practice; Collaborations; combat; Communities; community living; Congresses; cost; Dementia; Development; evidence base; Evidence based intervention; Face; faculty mentor; Foundations; Funding; Geriatrics; Goals; Grant; Grant Review; Health; Health Services; Health Services Research; Health system; high risk; high risk population; Home Nursing Care; Hybrids; implementation framework; implementation intervention; implementation science; implementation strategy; implementation study; improved; improved outcome; Interest Group; Intervention; Investigation; Journals; Lead; Long-Term Care; Massachusetts; Measurement; Measures; medical specialties; Mentors; Mentorship; Methodology; Methods; military veteran; Mission; Modeling; multiple chronic conditions; neglect; news; Nursing Homes; Outcome; Peer Review Grants; person centered; Policies; Positioning Attribute; Pragmatic clinical trial; professor; Publications; Publishing; Quality of Care; Recording of previous events; recruit; Research; Research Personnel; Research Support; Resources; response; Role; safety net; Scientist; Services; Site; Sleep; Societies; Specialist; Structure; success; System; Techniques; tool; Training; Translating; Underrepresented Populations; United States National Institutes of Health; Universities; uptake; Veterans; Vulnerable Populations; Work; ","HSR&D Research Career Scientist Award","003398","HSR7","HSR-7 Service Directed Research ","","","01","","","",""
"10495940","P50","CA","3","N","09/27/2021","09/01/2021","08/31/2022","","P50CA244433","","PA-20-272","3P50CA244433-03S2","NCI:74645\","RESEARCH CENTERS","2021","NATIONAL CANCER INSTITUTE","","BOSTON","UNITED STATES","","07","149617367","US","3212904","HARVARD SCHOOL OF PUBLIC HEALTH","MA","021156028","","1863832; ","EMMONS, KAREN M.;","D'ANGELO, HEATHER","09/20/2019","08/31/2024","","The Implementation Science Center for Cancer Control Equity - Admin Core","244433","ZCA1","Special Emphasis Panel ","6514","S2","03","70480","4165","","74645"
"10268932","K01","CE","5","N","07/02/2021","09/30/2021","09/29/2022","136","K01CE003222","","RFA-CE-20-002","5K01CE003222-02","NCIPC:125000\","OTHER RESEARCH-RELATED","2021","NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL","","STORRS-MANSFIELD","UNITED STATES","","02","614209054","US","1506602","UNIVERSITY OF CONNECTICUT STORRS","CT","062691133","PROJECT NARRATIVE Youth violence remains a significant public health problem, and evidence suggests that youth communicate threats on social media that are implicated in offline violence (i.e., cyberbanging). The role of social media in youth violence and the pervasive use of social media by modern youth calls for interventions that integrate new technology in addressing youth violence. The objective of this career development and research plan is to obtain high quality training and conduct advanced research to inform the development of a social media-based intervention that enhances street outreach programs to reduce cyberbanging implicated in youth violence.","14767382; ","ELSAESSER, CAITLIN ;","","09/30/2020","09/29/2022","","Preventing Youth Violence through Technology Enhanced Street Outreach: A Community Engaged Approach","003222","ZCE1","Special Emphasis Panel ","","","02","","","125000",""
"10328471","U01","DP","5","N","05/25/2021","09/30/2021","09/29/2022","068","U01DP006444","","RFA-DP-19-005","5U01DP006444-03","NCCDPHP:849977\","Non-SBIR/STTR RPGs","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","CHICAGO","UNITED STATES","","01","069512291","US","5730401","NATIONAL OPINION RESEARCH CENTER","IL","606372745","Narrative: NORC, the University of Washington, Prevent Blindness, and the American Academy of Ophthalmology propose an ambitious strategy to maintain and enhance the Vision and Eye Health Surveillance System (VEHSS). Building on our success in building the foundation of the VEHSS, our proposal details and demonstrates our plans to preserve, maintain and protect CDC's significant investment to create the VEHSS, to expand the scope of VEHSS to include new datasets and county-level coverage, and to design and conduct an innovative study to conduct multi-level validation of vision and eye health indicators to be used in VEHSS.","8749177; ","REIN, DAVID B;","","09/30/2019","09/29/2022","","Research to Enhance the US Vision and Eye Health Surveillance System","006444","ZDP1","Special Emphasis Panel ","","","03","","","849977",""
"10238720","U48","DP","5","N","06/17/2021","09/30/2021","09/29/2022","135","U48DP006377","SCHOOLS OF PUBLIC HEALTH","RFA-DP-19-001","5U48DP006377-03","NCCDPHP:2768138\","OTHERS","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","ATLANTA","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","05","066469933","US","2384501","EMORY UNIVERSITY","GA","303224250","PROJECT NARRATIVE Preventing weight gain in adults through modest changes in the home food environment has the potential to be an important strategy for addressing the obesity epidemic. This implementation research will establish a model for scaling up interventions developed through community-based participatory research through a regional 2-1- 1 system that reaches those most at risk for obesity.","1872351; ","KEGLER, MICHELLE C;","","09/30/2019","09/29/2024","","Emory Prevention Research Center","006377","ZDP1","Special Emphasis Panel ","","","03","","","2768138",""
"10471152","U01","TS","6","N","08/06/2021","09/30/2021","09/29/2022","070","U01TS000313","","RFA-TS-19-002","6U01TS000313-03M001","ATSDR:250000\","Non-SBIR/STTR RPGs","2021","AGENCY FOR TOXIC SUBSTANCES AND DISEASE REGISTRY","","NEWTON","UNITED STATES","","04","884556234","US","4595501","SILENT SPRING INSTITUTE","MA","024601435","","1877010; 8952884 (contact); ","GRANDJEAN, PHILIPPE ADAM; SCHAIDER, LAUREL A. (contact);","","09/30/2019","09/29/2024","","Assessment of PFAS exposures and health effects in two Massachusetts communities with PFAS drinking water contamination","000313","ZTS1","Special Emphasis Panel ","","M001","03","","","250000",""
"10303806","R21","AG","1","N","09/21/2021","09/30/2021","05/31/2022","866","R21AG071978","SCHOOLS OF MEDICINE","PA-20-195","1R21AG071978-01A1","NIA:225000\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","HOUSTON","UNITED STATES","NEUROSURGERY","09","051113330","US","481201","BAYLOR COLLEGE OF MEDICINE","TX","770303411","The purpose of this project is to introduce an enabling technology with broad application in biomedicine. It will contribute to the development of more efficient therapies and advance biomedical research of gaining, cancer, stroke, heart disease, and many others.","7511453; ","DIDENKO, VLADIMIR V;","GUO, MAX","09/30/2021","05/31/2023","age related; Aging; Alzheimer's Disease; Apoptosis; base; Benchmarking; Biochemical; Biological Assay; Biomedical Research; Catalysis; Cell Aging; Cell Cycle; Cell Nucleus; Cell Survival; Cells; Cellular Metabolic Process; Characteristics; Complex; Data; Degenerative Disorder; Detection; Development; Disease; DNA; DNA Sequence Alteration; DNA strand break; DNA Topoisomerases; drug development; Ensure; Enzymes; Eukaryota; experimental study; Fluorescence Microscopy; Generations; Goals; Heart Diseases; Image; In Situ; In Vitro; in vivo; Individual; innovation; Label; Ligation; Malignant Neoplasms; Mammalian Cell; Masks; Methods; Modeling; Molecular; Molecular Analysis; molecular marker; Natural Products; new technology; normal aging; Normal Cell; novel; novel strategies; Pathologic; Pathology; Pattern; Performance; Poison; prevent; Process; Production; Proteins; Reproducibility; Research; Role; Sampling; Signal Transduction; Source; Specificity; Spottings; Stroke; Suspensions; Technology; Testing; Time; Tissues; tool; Topoisomerase; Topoisomerase II; ","In situ detection of stalled cleavage complexes for studies in aging","071978","CMT","Cellular and Molecular Technologies Study Section ","","A1","01","150000","75000","225000",""
"10236252","U48","DP","5","N","06/17/2021","09/30/2021","09/29/2022","135","U48DP006394","SCHOOL OF MEDICINE & DENTISTRY","RFA-DP-19-001","5U48DP006394-03","NCCDPHP:750000\","OTHERS","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","ROCHESTER","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","25","041294109","US","7047101","UNIVERSITY OF ROCHESTER","NY","146270140","Deaf sign language users and people with hearing loss comprise two populations that are overlooked by most public health research, surveillance and programs. The mission of the Rochester Prevention Research Program (RPRC) is to promote health and prevent disease with these two populations through community- based participatory research (CBPR). RPRC, Deaf communities, and other stakeholders are working together to study the implementation of Deaf Weight Wise, an evidence-based healthy lifestyle program to treat and prevent obesity with Deaf adult sign language users.","8047769; ","BARNETT, STEVEN L;","","09/30/2019","09/29/2024","","Rochester Prevention Research Center","006394","ZDP1","Special Emphasis Panel ","","","03","","","750000",""
"10493824","P50","CA","3","N","09/27/2021","09/01/2021","08/31/2022","","P50CA244431","","PA-20-272","3P50CA244431-03S1","NCI:74970\","RESEARCH CENTERS","2021","NATIONAL CANCER INSTITUTE","","SAINT LOUIS","UNITED STATES","","01","068552207","US","9083901","WASHINGTON UNIVERSITY","MO","631304862","","1885266; ","BROWNSON, ROSS C;","BLAKE, KELLY D","09/18/2019","08/31/2024","","Administrative Core","244431","ZCA1","Special Emphasis Panel ","5633","S1","03","47600","27370","","74970"
"10298478","R01","DA","1","N","09/23/2021","09/30/2021","07/31/2022","279","R01DA052426","SCHOOLS OF PUBLIC HEALTH","PA-20-183","1R01DA052426-01A1","NIDA:715845\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","NEW YORK","UNITED STATES","SOCIAL SCIENCES","12","041968306","US","5998301","NEW YORK UNIVERSITY","NY","100122300","Public Health Significance This timely, culturally-tailored intervention study has the potential to markedly improve the standards of overdose and HIV/HCV prevention among at-risk veterans. Peer-led interventions for substance use disorders have proven effective at reaching stigmatized, at-risk populations, and this intervention contributes to the evidence base for remediating the health impacts of opioid use by advancing a tripartite (education, navigation, and support) protocol to reduce risks. The products of this pragmatic trial will be of great interest to the wide range of community-based and civic healthcare organizations committed to reducing opioid-related harms while fostering social and healthcare engagement among veterans.","11265009 (contact); 9365726; ","BENNETT, ALEXANDER S (contact); ELLIOTT, LUTHER ;","ZUR, JULIA BETH","09/30/2021","07/31/2026","active duty; Address; Affect; Age; Alcohol consumption; alcohol use disorder; arm; barrier to care; base; behavior change; Benzodiazepines; career; Cessation of life; chronic pain; Communities; community setting; comorbidity; Complex; control trial; Data; design; Diagnosis; Disadvantaged; distrust; Education; Effectiveness; effectiveness evaluation; Effectiveness of Interventions; Employment; Epidemic; Evaluation; evidence base; experience; Feeling suicidal; Fostering; Fright; Future; Gender; Health; health care availability; Health care facility; health care service; health care service organization; health care service utilization; Health system; Healthcare; Healthcare Systems; Hepatitis C; Hepatitis C Prevalence; High Prevalence; HIV; HIV Infections; HIV/HCV; Homelessness; Hospitals; Housing; Human Resources; improved; infection rate; injection drug use; Injury; innovation; Institution; interest; Intervention; intervention participants; Intervention Studies; Interview; Knowledge; Measures; Mediating; Medical; Mental Depression; Mental Health; Military Personnel; military veteran; Morbidity - disease rate; mortality; Naloxone; Needle-Exchange Programs; Opioid; opioid agonist therapy; Opioid Analgesics; opioid epidemic; opioid overdose; opioid use; opioid use disorder; outreach; Overdose; overdose prevention; Pain; Participant; Patient Self-Report; peer; Pharmaceutical Preparations; Population; Population Intervention; Population Sizes; Populations at Risk; Post-Traumatic Stress Disorders; Poverty; pragmatic trial; prescription opioid; Prevalence; prevent; Prevention; programs; Protocols documentation; psychosocial; Public Health; Randomized; Randomized Controlled Trials; recruit; Risk; Risk Behaviors; Risk Reduction; Sampling; scale up; Scientific Advances and Accomplishments; Self Efficacy; service providers; service utilization; Services; Severities; social; social culture; social group; social integration; Social isolation; social stigma; Social support; Social Work; Societies; Specialist; Stigmatization; Structure; substance use; Substance Use Disorder; substance use treatment; support network; System; Testing; theories; therapy design; Time; trend; Triad Acrylic Resin; Veterans; Work; work-study; ","Evaluation of a community-based education, navigation, and support (CENS) intervention to reduce opioid-related harms among military veterans","052426","HPC","Health Promotion in Communities Study Section ","","A1","01","451637","264208","715845",""
